year,exporter,expAddress,exporterCity,quant,units,importer,impAddress,impCity,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,1305968,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,3397034,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,143310,kg,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,2642224,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,17620,kg,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2006,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,574293,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,6414 PRODUCT DRIVE,STERLING HEIGHTS,987662,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,310140,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,83.91461253,kg,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,773.8288053,kg,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,6577.544845,kg,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,1690.085656,kg,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2006,SAFETY KLEEN ENVIROSYSTEMS CO - DOLTON RECYCLE CENTER,633 EAST 138TH STREET,DOLTON,277430,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,SAFETY-KLEEN,3700 LAGRANGE ROAD,SMITHFIELD,156906.2641,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,224.5282876,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,5384.142977,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,45719.40246,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,181.8905926,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,3827.867109,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,10279,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,4898.799002,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,16436.83143,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,8208.209883,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,20454.7538,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,7820.841888,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,1356.241576,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,35690.47228,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,4801.276614,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,10432.6275,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,76503.1361,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,616522.926,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,7570.82,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,28227.80237,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,90092.758,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,24828.50419,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,10251.1905,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,69833,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,2597192.513,l,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2006,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,172107.4511,l,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,11005.06124,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,1064.128005,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,5211.777827,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,544.311,kg,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,2177.244,kg,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,39008.955,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,1472361.255,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,35215.66923,l,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,44667.838,l,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,4771.7931,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,4853.43975,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,17064.14985,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,199.5807,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,8355.17385,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,90.7185,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,2902.992,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,108.8622,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,13761.99645,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,1868811.492,l,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,238204.4951,l,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,56137.6303,l,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,4608.4998,kg,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2006,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,967.9663954,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,2522,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2006,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,11842,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,74399,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,272767.85,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,86856,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,1024,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,954,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,26574,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,6482,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,1778,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,3708,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,618,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,22,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,10,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,57750,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,140,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,50840,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,112,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,35809,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,206,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,244,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,51020,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,2950,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,1,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,20,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,1224,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,137,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,1181,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,35,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,950.7298804,kg,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,583237,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,"117 FRONTAGE ROAD NORTH, BUILDING D",PACIFIC,73748,l,CLEAN HARBORS INC,7842 PROGRESS WAY,DELTA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,43180,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,21892,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,62320,kg,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,331471,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,33550,kg,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,167338,kg,CLEAN HARBORS INC,6785 ROUTE 132,SAINTE-CATHERINE,,
2006,CLEAN HARBORS INC,32 BASK ROAD,GLENMONT,1310283,kg,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,66837,kg,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2006,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,38,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,45398.42213,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,45177.813,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,876068.5545,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,56.78115,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,1949.48615,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,431244,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,190932,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,56.78115,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,5867.3855,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,14.96855251,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,258744,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,528658,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,164411,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,539660,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,17 MAIN STREET,SOUTH PORTLAND,252127.2331,l,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,20347,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,17 MAIN STREET,SOUTH PORTLAND,89275.10944,l,CLEAN HARBORS INC,1294 STE-MARGUERITE,MERCIER,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,87160,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,146226,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,447980,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,41211,l,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,21092,l,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,165136,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,409479,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,37.8541,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,1249.1853,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,14274.78111,l,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,514.81576,l,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,965.27955,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,113.5623,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,4962.67251,l,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,13703.1842,l,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2007,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,2412.204916,kg,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,SAFETY-KLEEN,581 MILLIKEN DRIVE S.E,HEBRON,1735680.774,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,73469,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,58896,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,80767,l,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,235843,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,9207478,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,81678,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,1583738,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,210317,kg,CLEAN HARBORS INC,2258 RIVER ROAD,LONDON,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,17082,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,930835,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,562938,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,121799,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,SAFETY KLEEN PINEWOOD INC,8430 CAMP MACBOYKIN ROAD,PINEWOOD,33828.92866,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,4475 SOUTH DORT HIGHWAY,BURTON,244411,kg,CLEAN HARBORS INC,R.R #1 4090 TELFER ROAD,CORUNNA,,
2007,CLEAN HARBORS INC,6414 PRODUCT DRIVE,STERLING HEIGHTS,442804,kg,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,3387.94195,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,420.18051,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,37.8541,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,18.92705,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,832.7902,l,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,4372.14855,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,227.1246,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,757.082,l,CLEAN HARBORS INC,1829 ALLANPORT ROAD,THOROLD,,
2007,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,208.19755,l,CLEAN HARBORS INC,"CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,,
