GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1500000US220710049001,220710049001,"Block Group 1, Census Tract 49, Orleans Parish, Louisiana",486,477,71,360,2,5,0,39,9,5,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710049002,220710049002,"Block Group 2, Census Tract 49, Orleans Parish, Louisiana",634,627,91,504,4,0,0,28,7,6,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710049003,220710049003,"Block Group 3, Census Tract 49, Orleans Parish, Louisiana",334,331,66,228,0,3,0,34,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710049004,220710049004,"Block Group 4, Census Tract 49, Orleans Parish, Louisiana",357,352,77,241,1,2,0,31,5,5,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710050001,220710050001,"Block Group 1, Census Tract 50, Orleans Parish, Louisiana",548,534,324,166,1,11,0,32,14,14,2,3,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710050002,220710050002,"Block Group 2, Census Tract 50, Orleans Parish, Louisiana",699,688,171,385,0,6,0,126,11,11,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710054001,220710054001,"Block Group 1, Census Tract 54, Orleans Parish, Louisiana",514,501,408,76,1,1,0,15,13,13,2,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710054002,220710054002,"Block Group 2, Census Tract 54, Orleans Parish, Louisiana",517,510,369,100,1,4,0,36,7,6,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710054003,220710054003,"Block Group 3, Census Tract 54, Orleans Parish, Louisiana",878,857,545,274,3,15,0,20,21,21,5,2,4,0,2,1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710055001,220710055001,"Block Group 1, Census Tract 55, Orleans Parish, Louisiana",863,846,785,37,0,7,0,17,17,16,5,1,5,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710055002,220710055002,"Block Group 2, Census Tract 55, Orleans Parish, Louisiana",788,771,670,62,3,7,0,29,17,17,7,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710055003,220710055003,"Block Group 3, Census Tract 55, Orleans Parish, Louisiana",647,643,571,25,2,6,2,37,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056011,220710056011,"Block Group 1, Census Tract 56.01, Orleans Parish, Louisiana",500,494,480,4,1,5,0,4,6,5,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056012,220710056012,"Block Group 2, Census Tract 56.01, Orleans Parish, Louisiana",531,523,491,7,6,3,0,16,8,8,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056013,220710056013,"Block Group 3, Census Tract 56.01, Orleans Parish, Louisiana",348,348,308,32,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056014,220710056014,"Block Group 4, Census Tract 56.01, Orleans Parish, Louisiana",440,435,410,12,0,12,0,1,5,5,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056021,220710056021,"Block Group 1, Census Tract 56.02, Orleans Parish, Louisiana",495,490,440,23,0,9,0,18,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056022,220710056022,"Block Group 2, Census Tract 56.02, Orleans Parish, Louisiana",608,597,583,11,0,2,0,1,11,11,7,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056023,220710056023,"Block Group 3, Census Tract 56.02, Orleans Parish, Louisiana",603,598,562,25,2,8,0,1,5,5,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056024,220710056024,"Block Group 4, Census Tract 56.02, Orleans Parish, Louisiana",363,362,344,10,0,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056031,220710056031,"Block Group 1, Census Tract 56.03, Orleans Parish, Louisiana",527,524,507,11,1,4,0,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056032,220710056032,"Block Group 2, Census Tract 56.03, Orleans Parish, Louisiana",388,384,363,15,1,3,0,2,4,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056033,220710056033,"Block Group 3, Census Tract 56.03, Orleans Parish, Louisiana",340,339,288,28,2,7,0,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056041,220710056041,"Block Group 1, Census Tract 56.04, Orleans Parish, Louisiana",364,363,340,10,0,11,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056042,220710056042,"Block Group 2, Census Tract 56.04, Orleans Parish, Louisiana",525,520,504,9,1,3,1,2,5,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710056043,220710056043,"Block Group 3, Census Tract 56.04, Orleans Parish, Louisiana",362,348,314,24,0,1,0,9,14,12,2,3,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710060001,220710060001,"Block Group 1, Census Tract 60, Orleans Parish, Louisiana",1838,1810,332,1312,7,124,4,31,28,25,6,1,2,0,1,4,0,1,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710063001,220710063001,"Block Group 1, Census Tract 63, Orleans Parish, Louisiana",646,632,221,293,0,2,0,116,14,14,0,2,0,0,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710063002,220710063002,"Block Group 2, Census Tract 63, Orleans Parish, Louisiana",555,543,132,352,1,6,0,52,12,12,5,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710063003,220710063003,"Block Group 3, Census Tract 63, Orleans Parish, Louisiana",560,546,118,367,1,1,1,58,14,14,2,1,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710064001,220710064001,"Block Group 1, Census Tract 64, Orleans Parish, Louisiana",548,531,358,134,2,5,0,32,17,10,2,1,2,0,0,2,2,0,0,0,0,0,0,1,0,7,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710064002,220710064002,"Block Group 2, Census Tract 64, Orleans Parish, Louisiana",695,670,266,300,2,10,0,92,25,24,10,5,0,0,3,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710064003,220710064003,"Block Group 3, Census Tract 64, Orleans Parish, Louisiana",476,466,108,320,3,1,0,34,10,9,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710064004,220710064004,"Block Group 4, Census Tract 64, Orleans Parish, Louisiana",785,762,198,513,2,1,0,48,23,22,10,2,0,0,5,2,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710065001,220710065001,"Block Group 1, Census Tract 65, Orleans Parish, Louisiana",753,709,394,252,0,8,0,55,44,31,7,1,3,0,8,4,3,0,4,0,0,1,0,0,0,9,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710065002,220710065002,"Block Group 2, Census Tract 65, Orleans Parish, Louisiana",842,817,587,189,3,8,1,29,25,24,3,2,6,0,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710065003,220710065003,"Block Group 3, Census Tract 65, Orleans Parish, Louisiana",786,759,202,486,2,13,0,56,27,23,16,1,0,0,4,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710069001,220710069001,"Block Group 1, Census Tract 69, Orleans Parish, Louisiana",247,244,10,234,0,0,0,0,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710069002,220710069002,"Block Group 2, Census Tract 69, Orleans Parish, Louisiana",46,46,1,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710069003,220710069003,"Block Group 3, Census Tract 69, Orleans Parish, Louisiana",513,510,14,481,4,0,3,8,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710070001,220710070001,"Block Group 1, Census Tract 70, Orleans Parish, Louisiana",573,548,12,528,2,5,0,1,25,18,8,0,0,0,0,5,1,2,2,0,0,0,0,0,0,6,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710070002,220710070002,"Block Group 2, Census Tract 70, Orleans Parish, Louisiana",1064,1049,77,961,1,3,1,6,15,12,4,0,2,0,0,3,2,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710071011,220710071011,"Block Group 1, Census Tract 71.01, Orleans Parish, Louisiana",647,636,76,549,0,4,0,7,11,10,5,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710071012,220710071012,"Block Group 2, Census Tract 71.01, Orleans Parish, Louisiana",1125,1104,188,816,3,9,0,88,21,20,7,0,1,0,2,3,0,0,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710072001,220710072001,"Block Group 1, Census Tract 72, Orleans Parish, Louisiana",1108,1082,106,913,2,19,0,42,26,22,2,0,0,0,5,6,4,0,5,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710072002,220710072002,"Block Group 2, Census Tract 72, Orleans Parish, Louisiana",443,440,5,431,0,0,0,4,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710072003,220710072003,"Block Group 3, Census Tract 72, Orleans Parish, Louisiana",426,420,22,390,1,5,0,2,6,6,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075011,220710075011,"Block Group 1, Census Tract 75.01, Orleans Parish, Louisiana",540,529,52,475,0,0,0,2,11,11,6,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075012,220710075012,"Block Group 2, Census Tract 75.01, Orleans Parish, Louisiana",449,441,6,427,4,0,0,4,8,8,0,3,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075013,220710075013,"Block Group 3, Census Tract 75.01, Orleans Parish, Louisiana",349,343,4,334,0,2,0,3,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075014,220710075014,"Block Group 4, Census Tract 75.01, Orleans Parish, Louisiana",418,417,1,410,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075015,220710075015,"Block Group 5, Census Tract 75.01, Orleans Parish, Louisiana",240,239,0,239,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075021,220710075021,"Block Group 1, Census Tract 75.02, Orleans Parish, Louisiana",404,398,14,374,0,2,0,8,6,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075022,220710075022,"Block Group 2, Census Tract 75.02, Orleans Parish, Louisiana",304,300,2,295,1,0,0,2,4,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075023,220710075023,"Block Group 3, Census Tract 75.02, Orleans Parish, Louisiana",471,468,13,453,2,0,0,0,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075024,220710075024,"Block Group 4, Census Tract 75.02, Orleans Parish, Louisiana",450,450,8,436,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710075025,220710075025,"Block Group 5, Census Tract 75.02, Orleans Parish, Louisiana",752,738,28,677,2,1,0,30,14,12,5,0,0,0,4,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710076041,220710076041,"Block Group 1, Census Tract 76.04, Orleans Parish, Louisiana",927,917,835,43,0,33,0,6,10,10,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710076042,220710076042,"Block Group 2, Census Tract 76.04, Orleans Parish, Louisiana",715,706,678,23,1,3,0,1,9,9,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710076051,220710076051,"Block Group 1, Census Tract 76.05, Orleans Parish, Louisiana",513,507,8,491,3,0,0,5,6,5,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710076052,220710076052,"Block Group 2, Census Tract 76.05, Orleans Parish, Louisiana",757,752,71,680,0,1,0,0,5,5,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710076061,220710076061,"Block Group 1, Census Tract 76.06, Orleans Parish, Louisiana",1268,1255,1084,121,3,28,1,18,13,13,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710076062,220710076062,"Block Group 2, Census Tract 76.06, Orleans Parish, Louisiana",679,664,541,75,3,38,0,7,15,15,4,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710076063,220710076063,"Block Group 3, Census Tract 76.06, Orleans Parish, Louisiana",1200,1183,914,161,3,65,4,36,17,17,5,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710077001,220710077001,"Block Group 1, Census Tract 77, Orleans Parish, Louisiana",1184,1151,930,149,5,48,1,18,33,31,9,5,7,3,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710077002,220710077002,"Block Group 2, Census Tract 77, Orleans Parish, Louisiana",1304,1271,836,346,7,48,1,33,33,32,9,5,5,0,4,0,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US220710078001,220710078001,"Block Group 1, Census Tract 78, Orleans Parish, Louisiana",1201,1151,904,173,2,25,2,45,50,47,6,7,16,0,15,1,1,0,0,0,0,0,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710082001,220710082001,"Block Group 1, Census Tract 82, Orleans Parish, Louisiana",785,770,577,137,11,23,0,22,15,14,1,5,1,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710082002,220710082002,"Block Group 2, Census Tract 82, Orleans Parish, Louisiana",762,743,585,120,0,23,0,15,19,17,6,4,5,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710083001,220710083001,"Block Group 1, Census Tract 83, Orleans Parish, Louisiana",582,568,535,20,3,6,0,4,14,12,2,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710083002,220710083002,"Block Group 2, Census Tract 83, Orleans Parish, Louisiana",545,532,239,278,1,5,3,6,13,12,1,1,3,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710084001,220710084001,"Block Group 1, Census Tract 84, Orleans Parish, Louisiana",543,525,185,293,2,38,1,6,18,17,1,2,2,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710084002,220710084002,"Block Group 2, Census Tract 84, Orleans Parish, Louisiana",542,530,193,299,1,27,0,10,12,10,1,0,0,0,4,1,0,0,2,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
